X,CH2,Start,Increment,
Sequence,Volt,-3.000000e-04,5.000000e-07
0,1.70e+00,
1,-8.00e-02,
2,-8.00e-02,
3,8.00e-02,
4,-8.00e-02,
5,1.00e-01,
6,8.00e-02,
7,-8.00e-02,
8,8.00e-02,
9,-8.00e-02,
10,8.00e-02,
11,-8.00e-02,
12,8.00e-02,
13,-8.00e-02,
14,8.00e-02,
15,-8.00e-02,
16,8.00e-02,
17,-8.00e-02,
18,8.00e-02,
19,-6.00e-02,
20,8.00e-02,
21,-8.00e-02,
22,-8.00e-02,
23,1.20e-01,
24,-8.00e-02,
25,1.20e-01,
26,-8.00e-02,
27,1.20e-01,
28,-8.00e-02,
29,8.00e-02,
30,8.00e-02,
31,-8.00e-02,
32,-6.00e-02,
33,8.00e-02,
34,8.00e-02,
35,-8.00e-02,
36,8.00e-02,
37,-8.00e-02,
38,8.00e-02,
39,-8.00e-02,
40,8.00e-02,
41,-8.00e-02,
42,-1.20e-01,
43,1.20e-01,
44,-8.00e-02,
45,1.00e-01,
46,8.00e-02,
47,-8.00e-02,
48,-8.00e-02,
49,8.00e-02,
50,8.00e-02,
51,-8.00e-02,
52,-8.00e-02,
53,1.00e-01,
54,-8.00e-02,
55,8.00e-02,
56,8.00e-02,
57,-8.00e-02,
58,8.00e-02,
59,-8.00e-02,
60,8.00e-02,
61,-8.00e-02,
62,8.00e-02,
63,-8.00e-02,
64,-8.00e-02,
65,8.00e-02,
66,8.00e-02,
67,-8.00e-02,
68,-8.00e-02,
69,8.00e-02,
70,-8.00e-02,
71,8.00e-02,
72,-8.00e-02,
73,8.00e-02,
74,8.00e-02,
75,-1.00e-01,
76,-8.00e-02,
77,8.00e-02,
78,-8.00e-02,
79,8.00e-02,
80,-8.00e-02,
81,8.00e-02,
82,-8.00e-02,
83,8.00e-02,
84,8.00e-02,
85,-1.00e-01,
86,-8.00e-02,
87,1.00e-01,
88,8.00e-02,
89,-8.00e-02,
90,8.00e-02,
91,-1.00e-01,
92,8.00e-02,
93,-8.00e-02,
94,8.00e-02,
95,-1.20e-01,
96,8.00e-02,
97,-1.00e-01,
98,8.00e-02,
99,-1.20e-01,
100,8.00e-02,
101,-8.00e-02,
102,8.00e-02,
103,-8.00e-02,
104,8.00e-02,
105,-1.00e-01,
106,8.00e-02,
107,-1.20e-01,
108,8.00e-02,
109,-1.20e-01,
110,-8.00e-02,
111,8.00e-02,
112,-8.00e-02,
113,8.00e-02,
114,8.00e-02,
115,-1.20e-01,
116,8.00e-02,
117,-1.00e-01,
118,8.00e-02,
119,-1.20e-01,
120,-8.00e-02,
121,8.00e-02,
122,-8.00e-02,
123,8.00e-02,
124,-8.00e-02,
125,8.00e-02,
126,-8.00e-02,
127,8.00e-02,
128,-1.20e-01,
129,1.00e-01,
130,8.00e-02,
131,-1.20e-01,
132,-8.00e-02,
133,8.00e-02,
134,-8.00e-02,
135,8.00e-02,
136,-1.20e-01,
137,8.00e-02,
138,-1.20e-01,
139,8.00e-02,
140,8.00e-02,
141,-1.40e-01,
142,8.00e-02,
143,-1.20e-01,
144,8.00e-02,
145,-1.20e-01,
146,8.00e-02,
147,-1.20e-01,
148,8.00e-02,
149,-1.20e-01,
150,-8.00e-02,
151,8.00e-02,
152,-8.00e-02,
153,8.00e-02,
154,-1.00e-01,
155,8.00e-02,
156,-1.00e-01,
157,1.20e-01,
158,-1.20e-01,
159,8.00e-02,
160,8.00e-02,
161,-1.20e-01,
162,8.00e-02,
163,-1.20e-01,
164,6.00e-02,
165,-1.20e-01,
166,8.00e-02,
167,-1.20e-01,
168,-8.00e-02,
169,8.00e-02,
170,-1.20e-01,
171,8.00e-02,
172,-8.00e-02,
173,8.00e-02,
174,8.00e-02,
175,-1.20e-01,
176,8.00e-02,
177,-1.00e-01,
178,8.00e-02,
179,-1.20e-01,
180,-8.00e-02,
181,8.00e-02,
182,8.00e-02,
183,-1.20e-01,
184,-8.00e-02,
185,8.00e-02,
186,8.00e-02,
187,-1.00e-01,
188,8.00e-02,
189,-1.20e-01,
190,8.00e-02,
191,-1.00e-01,
192,8.00e-02,
193,-1.00e-01,
194,8.00e-02,
195,-1.20e-01,
196,8.00e-02,
197,-1.20e-01,
198,-1.20e-01,
199,1.44e+00,
200,1.56e+00,
201,3.34e+00,
202,3.34e+00,
203,3.20e+00,
204,3.30e+00,
205,3.20e+00,
206,3.30e+00,
207,3.20e+00,
208,3.34e+00,
209,3.16e+00,
210,3.20e+00,
211,3.32e+00,
212,3.20e+00,
213,3.32e+00,
214,3.20e+00,
215,3.34e+00,
216,3.20e+00,
217,3.34e+00,
218,3.20e+00,
219,3.32e+00,
220,3.30e+00,
221,3.20e+00,
222,3.18e+00,
223,3.34e+00,
224,3.20e+00,
225,3.32e+00,
226,3.20e+00,
227,3.34e+00,
228,3.20e+00,
229,3.34e+00,
230,3.30e+00,
231,3.20e+00,
232,3.20e+00,
233,3.34e+00,
234,3.20e+00,
235,3.32e+00,
236,3.34e+00,
237,3.20e+00,
238,3.20e+00,
239,3.34e+00,
240,3.20e+00,
241,3.34e+00,
242,3.20e+00,
243,3.34e+00,
244,3.20e+00,
245,3.32e+00,
246,3.20e+00,
247,3.34e+00,
248,3.20e+00,
249,3.34e+00,
250,3.20e+00,
251,3.34e+00,
252,3.34e+00,
253,3.20e+00,
254,3.20e+00,
255,3.34e+00,
256,3.20e+00,
257,3.34e+00,
258,3.20e+00,
259,3.34e+00,
260,3.20e+00,
261,3.34e+00,
262,3.34e+00,
263,3.20e+00,
264,3.34e+00,
265,3.20e+00,
266,3.20e+00,
267,3.34e+00,
268,3.20e+00,
269,3.34e+00,
270,3.20e+00,
271,3.34e+00,
272,3.34e+00,
273,3.20e+00,
274,3.20e+00,
275,3.34e+00,
276,3.20e+00,
277,3.34e+00,
278,3.34e+00,
279,3.20e+00,
280,3.20e+00,
281,3.34e+00,
282,3.34e+00,
283,3.20e+00,
284,3.34e+00,
285,3.20e+00,
286,3.34e+00,
287,3.20e+00,
288,3.32e+00,
289,3.20e+00,
290,3.34e+00,
291,3.20e+00,
292,3.20e+00,
293,3.34e+00,
294,3.20e+00,
295,3.36e+00,
296,3.34e+00,
297,3.20e+00,
298,3.20e+00,
299,3.34e+00,
300,3.34e+00,
301,3.20e+00,
302,3.34e+00,
303,3.20e+00,
304,3.20e+00,
305,3.34e+00,
306,3.22e+00,
307,3.32e+00,
308,3.22e+00,
309,3.34e+00,
310,3.34e+00,
311,3.20e+00,
312,3.34e+00,
313,3.20e+00,
314,3.34e+00,
315,3.20e+00,
316,3.34e+00,
317,3.20e+00,
318,3.34e+00,
319,3.20e+00,
320,3.34e+00,
321,3.22e+00,
322,3.22e+00,
323,3.34e+00,
324,3.34e+00,
325,3.20e+00,
326,3.22e+00,
327,3.34e+00,
328,3.22e+00,
329,3.34e+00,
330,3.34e+00,
331,3.20e+00,
332,3.34e+00,
333,3.20e+00,
334,3.22e+00,
335,3.34e+00,
336,3.34e+00,
337,3.20e+00,
338,3.34e+00,
339,3.20e+00,
