X,CH2,Start,Increment,
Sequence,Volt,-2.920000e-04,5.000000e-07
0,2.28e+00,
1,2.48e+00,
2,2.38e+00,
3,2.56e+00,
4,2.44e+00,
5,2.64e+00,
6,2.54e+00,
7,2.72e+00,
8,2.62e+00,
9,2.78e+00,
10,2.72e+00,
11,2.86e+00,
12,2.78e+00,
13,2.94e+00,
14,2.86e+00,
15,3.02e+00,
16,2.92e+00,
17,3.06e+00,
18,2.98e+00,
19,3.12e+00,
20,3.00e+00,
21,3.14e+00,
22,3.08e+00,
23,3.22e+00,
24,3.10e+00,
25,3.24e+00,
26,3.28e+00,
27,3.14e+00,
28,3.16e+00,
29,3.30e+00,
30,3.20e+00,
31,3.30e+00,
32,3.20e+00,
33,3.32e+00,
34,3.32e+00,
35,3.20e+00,
36,3.34e+00,
37,3.20e+00,
38,3.20e+00,
39,3.32e+00,
40,3.30e+00,
41,3.16e+00,
42,3.28e+00,
43,3.16e+00,
44,3.24e+00,
45,3.14e+00,
46,3.24e+00,
47,3.10e+00,
48,3.22e+00,
49,3.06e+00,
50,3.16e+00,
51,3.02e+00,
52,3.12e+00,
53,2.98e+00,
54,3.06e+00,
55,2.92e+00,
56,2.98e+00,
57,2.84e+00,
58,2.94e+00,
59,2.76e+00,
60,2.86e+00,
61,2.70e+00,
62,2.80e+00,
63,2.62e+00,
64,2.74e+00,
65,2.54e+00,
66,2.64e+00,
67,2.46e+00,
68,2.54e+00,
69,2.38e+00,
70,2.46e+00,
71,2.28e+00,
72,2.36e+00,
73,2.18e+00,
74,2.30e+00,
75,2.10e+00,
76,2.20e+00,
77,1.98e+00,
78,2.08e+00,
79,1.90e+00,
80,1.98e+00,
81,1.78e+00,
82,1.88e+00,
83,1.68e+00,
84,1.76e+00,
85,1.58e+00,
86,1.70e+00,
87,1.52e+00,
88,1.60e+00,
89,1.40e+00,
90,1.50e+00,
91,1.30e+00,
92,1.40e+00,
93,1.20e+00,
94,1.28e+00,
95,1.08e+00,
96,1.20e+00,
97,9.80e-01,
98,1.10e+00,
99,9.00e-01,
100,1.00e+00,
101,8.00e-01,
102,9.40e-01,
103,7.40e-01,
104,8.20e-01,
105,6.00e-01,
106,7.40e-01,
107,5.40e-01,
108,6.60e-01,
109,4.40e-01,
110,5.80e-01,
111,3.80e-01,
112,5.20e-01,
113,3.20e-01,
114,4.60e-01,
115,2.60e-01,
116,4.00e-01,
117,1.60e-01,
118,3.40e-01,
119,1.40e-01,
120,2.80e-01,
121,1.00e-01,
122,2.20e-01,
123,6.00e-02,
124,1.80e-01,
125,2.00e-02,
126,1.60e-01,
127,-2.00e-02,
128,1.20e-01,
129,-6.00e-02,
130,1.20e-01,
131,-6.00e-02,
132,1.20e-01,
133,-1.20e-01,
134,8.00e-02,
135,-8.00e-02,
136,-6.00e-02,
137,8.00e-02,
138,-8.00e-02,
139,8.00e-02,
140,-8.00e-02,
141,1.20e-01,
142,-4.00e-02,
143,1.40e-01,
144,-6.00e-02,
145,1.60e-01,
146,0.00e+00,
147,2.00e-01,
148,4.00e-02,
149,2.40e-01,
150,1.00e-01,
151,2.80e-01,
152,1.40e-01,
153,3.60e-01,
154,2.00e-01,
155,4.00e-01,
156,2.40e-01,
157,4.60e-01,
158,3.20e-01,
159,5.40e-01,
160,3.80e-01,
161,5.80e-01,
162,4.80e-01,
163,6.80e-01,
164,5.40e-01,
165,7.60e-01,
166,6.20e-01,
167,8.40e-01,
168,7.00e-01,
169,9.40e-01,
170,8.00e-01,
171,1.00e+00,
172,9.00e-01,
173,1.10e+00,
174,1.02e+00,
175,1.20e+00,
176,1.08e+00,
177,1.32e+00,
178,1.20e+00,
179,1.40e+00,
180,1.30e+00,
181,1.50e+00,
182,1.40e+00,
183,1.60e+00,
184,1.52e+00,
185,1.70e+00,
186,1.58e+00,
187,1.80e+00,
188,1.68e+00,
189,1.88e+00,
190,1.80e+00,
191,2.00e+00,
192,1.88e+00,
193,2.10e+00,
194,1.98e+00,
195,2.20e+00,
196,2.10e+00,
197,2.28e+00,
198,2.20e+00,
199,2.40e+00,
200,2.28e+00,
201,2.46e+00,
202,2.38e+00,
203,2.56e+00,
204,2.46e+00,
205,2.64e+00,
206,2.56e+00,
207,2.74e+00,
208,2.64e+00,
209,2.80e+00,
210,2.70e+00,
211,2.86e+00,
212,2.78e+00,
213,2.94e+00,
214,2.82e+00,
215,3.02e+00,
216,2.92e+00,
217,3.06e+00,
218,2.98e+00,
219,3.16e+00,
220,3.02e+00,
221,3.16e+00,
222,3.08e+00,
223,3.18e+00,
224,3.10e+00,
225,3.24e+00,
226,3.14e+00,
227,3.28e+00,
228,3.16e+00,
229,3.30e+00,
230,3.16e+00,
231,3.32e+00,
232,3.20e+00,
233,3.34e+00,
234,3.20e+00,
235,3.34e+00,
236,3.34e+00,
237,3.22e+00,
238,3.20e+00,
239,3.32e+00,
240,3.30e+00,
241,3.20e+00,
242,3.30e+00,
243,3.16e+00,
244,3.26e+00,
245,3.14e+00,
246,3.24e+00,
247,3.10e+00,
248,3.22e+00,
249,3.04e+00,
250,3.18e+00,
251,3.00e+00,
252,3.12e+00,
253,2.94e+00,
254,3.08e+00,
255,2.92e+00,
256,3.02e+00,
257,2.84e+00,
258,2.96e+00,
259,2.78e+00,
