X,CH2,Start,Increment,
Sequence,Volt,-3.000000e-04,5.000000e-07
0,2.46e+00,
1,2.32e+00,
2,2.42e+00,
3,2.28e+00,
4,2.42e+00,
5,2.28e+00,
6,2.28e+00,
7,2.40e+00,
8,2.42e+00,
9,2.26e+00,
10,2.38e+00,
11,2.24e+00,
12,2.40e+00,
13,2.22e+00,
14,2.36e+00,
15,2.20e+00,
16,2.36e+00,
17,2.20e+00,
18,2.34e+00,
19,2.18e+00,
20,2.34e+00,
21,2.18e+00,
22,2.16e+00,
23,2.34e+00,
24,2.30e+00,
25,2.14e+00,
26,2.16e+00,
27,2.28e+00,
28,2.30e+00,
29,2.10e+00,
30,2.26e+00,
31,2.12e+00,
32,2.10e+00,
33,2.26e+00,
34,2.24e+00,
35,2.06e+00,
36,2.24e+00,
37,2.06e+00,
38,2.20e+00,
39,2.06e+00,
40,2.18e+00,
41,2.04e+00,
42,2.20e+00,
43,2.02e+00,
44,2.16e+00,
45,2.02e+00,
46,2.00e+00,
47,2.16e+00,
48,2.00e+00,
49,2.14e+00,
50,2.14e+00,
51,1.98e+00,
52,1.96e+00,
53,2.14e+00,
54,2.10e+00,
55,1.96e+00,
56,2.08e+00,
57,1.94e+00,
58,1.94e+00,
59,2.08e+00,
60,2.06e+00,
61,1.90e+00,
62,2.04e+00,
63,1.90e+00,
64,2.04e+00,
65,1.88e+00,
66,1.88e+00,
67,2.04e+00,
68,1.88e+00,
69,2.02e+00,
70,2.00e+00,
71,1.84e+00,
72,1.98e+00,
73,1.82e+00,
74,1.96e+00,
75,1.80e+00,
76,1.96e+00,
77,1.80e+00,
78,1.94e+00,
79,1.78e+00,
80,1.92e+00,
81,1.78e+00,
82,1.78e+00,
83,1.92e+00,
84,1.88e+00,
85,1.74e+00,
86,1.88e+00,
87,1.74e+00,
88,1.88e+00,
89,1.72e+00,
90,1.72e+00,
91,1.88e+00,
92,1.68e+00,
93,1.86e+00,
94,1.82e+00,
95,1.68e+00,
96,1.82e+00,
97,1.66e+00,
98,1.82e+00,
99,1.64e+00,
100,1.80e+00,
101,1.66e+00,
102,1.64e+00,
103,1.80e+00,
104,1.80e+00,
105,1.62e+00,
106,1.76e+00,
107,1.58e+00,
108,1.74e+00,
109,1.58e+00,
110,1.74e+00,
111,1.56e+00,
112,1.58e+00,
113,1.74e+00,
114,1.72e+00,
115,1.56e+00,
116,1.56e+00,
117,1.72e+00,
118,1.56e+00,
119,1.70e+00,
120,1.52e+00,
121,1.70e+00,
122,1.66e+00,
123,1.50e+00,
124,1.50e+00,
125,1.66e+00,
126,1.50e+00,
127,1.64e+00,
128,1.64e+00,
129,1.46e+00,
130,1.60e+00,
131,1.46e+00,
132,1.60e+00,
133,1.42e+00,
134,1.60e+00,
135,1.42e+00,
136,1.42e+00,
137,1.58e+00,
138,1.54e+00,
139,1.40e+00,
140,1.54e+00,
141,1.40e+00,
142,1.54e+00,
143,1.36e+00,
144,1.34e+00,
145,1.52e+00,
146,1.52e+00,
147,1.34e+00,
148,1.48e+00,
149,1.34e+00,
150,1.48e+00,
151,1.34e+00,
152,1.30e+00,
153,1.46e+00,
154,1.44e+00,
155,1.30e+00,
156,1.44e+00,
157,1.28e+00,
158,1.28e+00,
159,1.44e+00,
